id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_emtsa_3_2_3_01_001_00002,3.2.3.01.001.00002,Despesas IR s/aplicação,,expense,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_3_2_3_01_001_00003,3.2.3.01.001.00003,Correção Monetaria,,expense,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_3_2_3_01_001_00004,3.2.3.01.001.00004,Juros de mora,,expense,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_3_2_3_01_001_00005,3.2.3.01.001.00005,Juros de Financiamento,,expense,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_3_2_3_01_001_00006,3.2.3.01.001.00006,IOF,,expense,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_3_2_3_01_001_00007,3.2.3.01.001.00007,Variação Cambial,,expense,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_3_2_3_01_001_00008,3.2.3.01.001.00008,Desconto,,expense,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_1_1_01_001_00001,4.1.1.01.001.00001,Venda de Mercadoria,,income,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_1_1_01_001_00002,4.1.1.01.001.00002,(-) Devolução de vendas,,income,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_1_1_01_001_00003,4.1.1.01.001.00003,Serviços prestado,,income,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_1_3_01_001_00001,4.1.3.01.001.00001,Rendimentos de Aplicações,,income,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_1_3_01_001_00002,4.1.3.01.001.00002,DESCONTO CONCEDIDO,,income,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_1_3_01_001_00003,4.1.3.01.001.00003,Receita financeira,,income,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_1_3_01_001_00004,4.1.3.01.001.00004,Juros,,income,,l10n_br_coa_emtsa.account_template_emtsa
account_template_emtsa_4_2_1_01_001_00001,4.2.1.01.001.00001,Outras receitas,,income,,l10n_br_coa_emtsa.account_template_emtsa
